Produkt - Produkt,Kassationsårsag (ui),Stk. tøj per kassationsdato,Dage i cirkulation,Total antal vask,Unik Kode (ui),Kategori
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,2480,38,30155C97D461A7C0009FFF20,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,2480,23,30155C97D461A7C0009FFF59,Andet
13346 Hue Visby mblå,"Kass. af RETUR,MINIMU,afmeld",1,2480,40,00D00A5766DB,Andet
22321 Softshell Kiama kl2 gu/mblå,"Kass. af RETUR,MINIMU,afmeld",1,2404,6,30155C97D461A7C000A86000,Andet
11343 Sjælevarmer marine,BTS fejl uden restværdi,1,2380,4,30155C97D461A7C0004BD1B4,Andet
12612 Cardigan m/kontra uni mblå,Alm.slid uden restværdi,1,2331,26,30155C97D461A7C0006CB8BE,Andet
07112 Undertrøje Højhal L.Ærm Sort,Alm.slid uden restværdi,1,2251,128,300ED89F3350007FE26786B1,Andet
22569 Termoundertrøje zip-hals sort,Alm.slid uden restværdi,1,2240,111,30155C97D461A7C00084FAA5,Andet
22169 Kasket m/net grå,"Kass. af RETUR,MINIMU,afmeld",1,2211,6,000098449897,Andet
22569 Termoundertrøje zip-hals sort,Misligholdt med restværdi,1,2199,113,30155C97D461A7C000C78924,Andet
22238 Strikbluse m V herre Scania,Alm.slid uden restværdi,1,2190,14,30155C97D461A7C0004BC3F1,Andet
07112 Undertrøje Højhal L.Ærm Sort,Alm.slid uden restværdi,1,2186,89,30155C97D461A7C000A4767C,Andet
22569 Termoundertrøje zip-hals sort,Alm.slid uden restværdi,1,2155,142,30155C97D461A7C000C78869,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2137,25,30155C97D461A7C0011A4C76,Andet
04969 Vaskenet 50X70 Hvid M Fane,Alm.slid uden restværdi,1,2120,55,000098549235,Andet
01754 Rullekrave Bluse Hvid Bomuld,Alm.slid uden restværdi,1,2117,30,30155C97D461A7C000A0D95F,Andet
04969 Vaskenet 50X70 Hvid M Fane,Alm.slid uden restværdi,1,2108,42,000098549236,Andet
12612 Cardigan m/kontra uni mblå,Alm.slid uden restværdi,1,2097,8,00D00AD58327,Andet
23659 Tunika da v/hals lyseblå,Alm.slid uden restværdi,1,2065,91,30155C97D461A7C000C77A89,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2060,133,30155C97D461A7C000EA87E1,Andet
13346 Hue Visby mblå,"Kass. af RETUR,MINIMU,afmeld",1,2059,35,30155C97D461A7C00119F568,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2059,61,30155C97D461A7C000EA8D2E,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2059,16,30155C97D461A7C000D5D7E1,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2055,16,30155C97D461A7C000D5CF49,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2055,12,30155C97D461A7C000EA9089,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2052,80,30155C97D461A7C000EA931E,Andet
23193 Nederdel Mind,Alm.slid uden restværdi,1,2052,17,30155C97D461A7C000ED6EC6,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2048,84,30155C97D461A7C000D5D7B0,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2047,6,30155C97D461A7C000EA9723,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2046,41,30155C97D461A7C000D5D918,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2045,45,30155C97D461A7C000EA8FE3,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2045,27,30155C97D461A7C000EA916F,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2044,29,30155C97D461A7C000EA8A2A,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2044,16,30155C97D461A7C00109BF3A,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2040,2,30155C97D461A7C000D5D915,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2040,23,30155C97D461A7C000D5DB91,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2040,26,30155C97D461A7C0011A3505,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2040,28,30155C97D461A7C0011A354B,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2040,3,30155C97D461A7C0011A35CA,Andet
23188 Nederdel Cheans,Alm.slid uden restværdi,1,2039,70,300ED89F335000400172D799,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2038,4,30155C97D461A7C0011A355E,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2038,4,30155C97D461A7C0011A3E76,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2038,5,30155C97D461A7C0011A3EE9,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2038,5,30155C97D461A7C0011A499C,Andet
23180 Tunika da m trykknap Ocean,Misligeholdt pga blæk,1,2038,35,30155C97D461A7C00109B802,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2035,84,30155C97D461A7C000EA92D9,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2034,22,30155C97D461A7C000EA9365,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2034,10,30155C97D461A7C0011A49D6,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2032,52,30155C97D461A7C0011A48BB,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2032,65,30155C97D461A7C0011A4970,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2031,12,30155C97D461A7C000F8299B,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2031,11,30155C97D461A7C0010A3748,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2031,4,30155C97D461A7C0010A387C,Andet
23188 Nederdel Cheans,Alm.slid uden restværdi,1,2031,59,30155C97D461A7C0009127E6,Andet
23188 Nederdel Cheans,Bortkommet med restværdi,1,2031,12,30155C97D461A7C000EB82D1,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2030,89,30155C97D461A7C0010A49D7,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2026,70,30155C97D461A7C000D5CF40,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2025,57,30155C97D461A7C000F7CFF2,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2025,40,30155C97D461A7C0011A3483,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2024,5,30155C97D461A7C000BBD4D5,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2024,4,30155C97D461A7C000D5D726,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2024,7,30155C97D461A7C000D5D7F7,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2024,4,30155C97D461A7C000EA9932,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2024,76,30155C97D461A7C00109BF5E,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2023,122,30155C97D461A7C0011A453E,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2023,104,30155C97D461A7C0011A45FE,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2017,104,30155C97D461A7C000F7CD94,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2017,112,30155C97D461A7C0011A43F1,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2017,59,30155C97D461A7C000D5DC1C,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2015,84,30155C97D461A7C000EA9588,Andet
23197 Rygsæk 2 rum 40L sort,Alm.slid uden restværdi,1,2015,4,30155C97D461A7C000EA6D73,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2014,6,30155C97D461A7C000F7F5AD,Andet
23180 Tunika da m trykknap Ocean,Udgået Model,1,2014,7,30155C97D461A7C000EA861D,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2012,88,30155C97D461A7C000EA861F,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2012,85,30155C97D461A7C000EA8C0F,Andet
07112 Undertrøje Højhal L.Ærm Sort,Alm.slid uden restværdi,1,2010,148,300ED89F3350007FE267FE90,Andet
07112 Undertrøje Højhal L.Ærm Sort,Alm.slid uden restværdi,1,2010,119,300ED89F3350007FE26805F7,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2010,26,30155C97D461A7C0011A382C,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2010,6,30155C97D461A7C0011A3C02,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2009,25,30155C97D461A7C000EA9616,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2007,38,30155C97D461A7C00109CCE6,Andet
23659 Tunika da v/hals lyseblå,Alm.slid uden restværdi,1,2003,105,30155C97D461A7C000C78B82,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,2002,5,30155C97D461A7C000F829B5,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2002,55,30155C97D461A7C0011A4803,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,2001,35,30155C97D461A7C000EA98A9,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1997,18,30155C97D461A7C0010A2C9F,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1996,52,30155C97D461A7C000F7CF02,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1995,63,30155C97D461A7C0011A44AD,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1993,31,30155C97D461A7C000F7CE69,Andet
23188 Nederdel Cheans,Bortkommet med restværdi,1,1991,35,30155C97D461A7C000BBD01F,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1988,51,30155C97D461A7C000D5DA3B,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1986,30,30155C97D461A7C000F7CFFC,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1986,24,30155C97D461A7C0011A3503,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1985,69,30155C97D461A7C0010A2CDA,Andet
23188 Nederdel Cheans,Bortkommet med restværdi,1,1983,8,30155C97D461A7C000BBD03C,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1981,34,30155C97D461A7C0011A3BBA,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1979,120,30155C97D461A7C0010A4A4F,Andet
07363 Kalot Sort p/b CC,Alm.slid uden restværdi,1,1978,1,30155C97D461A7C00109E871,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1978,5,30155C97D461A7C0011A4ADE,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1975,16,30155C97D461A7C0011A3FC4,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1974,79,30155C97D461A7C000F7F61C,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1974,30,30155C97D461A7C0010A37A1,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1972,74,30155C97D461A7C0011A47DD,Andet
23188 Nederdel Cheans,Alm.slid uden restværdi,1,1970,62,30155C97D461A7C0010A33AA,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1963,76,30155C97D461A7C000EA9630,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1961,82,30155C97D461A7C000EA8D90,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1957,28,30155C97D461A7C000D5CED9,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1956,73,30155C97D461A7C000EA95CD,Andet
23188 Nederdel Cheans,Alm.slid uden restværdi,1,1955,30,30155C97D461A7C0010A41F2,Andet
09573 Hue - Vask af Privat,BTS fejl uden restværdi,1,1954,1,000098566530,Andet
09573 Hue - Vask af Privat,BTS fejl uden restværdi,1,1954,1,000098566531,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1953,63,30155C97D461A7C0011A46F0,Andet
23193 Nederdel Mind,Alm.slid uden restværdi,1,1953,9,30155C97D461A7C000E975F8,Andet
23188 Nederdel Cheans,Alm.slid uden restværdi,1,1952,63,30155C97D461A7C0010A3C5A,Andet
23180 Tunika da m trykknap Ocean,Udgået Model,1,1948,68,30155C97D461A7C000D5CA3B,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1946,71,30155C97D461A7C0011A4810,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1936,47,30155C97D461A7C000F7C85D,Andet
23193 Nederdel Mind,Alm.slid uden restværdi,1,1935,79,30155C97D461A7C000E9777E,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1934,28,30155C97D461A7C0011A3965,Andet
23193 Nederdel Mind,Alm.slid uden restværdi,1,1933,59,30155C97D461A7C000E97694,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1931,45,30155C97D461A7C0011A38E6,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1930,42,30155C97D461A7C000D5DA88,Andet
23188 Nederdel Cheans,Bortkommet med restværdi,1,1924,9,30155C97D461A7C0011CA2C1,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1923,57,30155C97D461A7C000EA8933,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1918,70,30155C97D461A7C0011A4671,Andet
23193 Nederdel Mind,Alm.slid uden restværdi,1,1916,8,30155C97D461A7C000E97606,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1913,60,30155C97D461A7C0011A4698,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1912,27,30155C97D461A7C000F7D05B,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1907,24,30155C97D461A7C00109BEB0,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1902,13,30155C97D461A7C0011A407F,Andet
24588 Strikhue gul,"Kass. af RETUR,MINIMU,afmeld",1,1889,19,30155C97D461A7C001489DBA,Andet
24588 Strikhue gul,"Kass. af RETUR,MINIMU,afmeld",1,1889,14,30155C97D461A7C001489DC5,Andet
24588 Strikhue gul,"Kass. af RETUR,MINIMU,afmeld",1,1889,6,30155C97D461A7C001489EA9,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1885,72,30155C97D461A7C000F7CD8E,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1879,12,30155C97D461A7C000D5C8C4,Andet
23193 Nederdel Mind,Alm.slid uden restværdi,1,1878,41,30155C97D461A7C000E9763D,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1870,44,30155C97D461A7C0011A4D56,Andet
24114 Halsedisse Flamestat sort,"Kass. af RETUR,MINIMU,afmeld",1,1861,2,30155C97D461A7C0014898E9,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1857,13,30155C97D461A7C000850867,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1851,71,30155C97D461A7C000D5DB5F,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1847,92,30155C97D461A7C000D5D900,Andet
11343 Sjælevarmer marine,"Kass. af RETUR,MINIMU,afmeld",1,1844,10,00D009F14A76,Andet
23188 Nederdel Cheans,Bortkommet med restværdi,1,1844,16,30155C97D461A7C000EB4EBE,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1840,36,30155C97D461A7C0010A4952,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1832,99,30155C97D461A7C00109CCB4,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1824,125,30155C97D461A7C0008B1268,Andet
23193 Nederdel Mind,Bortkommet med restværdi,1,1823,87,30155C97D461A7C000E9761B,Andet
23180 Tunika da m trykknap Ocean,Udgået Model,1,1822,53,30155C97D461A7C000D5D9F8,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1817,3,30155C97D461A7C0010A3753,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1817,38,30155C97D461A7C000D5CEF4,Andet
23180 Tunika da m trykknap Ocean,Udgået Model,1,1810,24,30155C97D461A7C000D5DA84,Andet
25116 Mulepose HKScan marine,Misligholdt med restværdi,1,1807,130,30155C97D461A7C001C70EEE,Andet
25116 Mulepose HKScan marine,Misligholdt med restværdi,1,1807,78,30155C97D461A7C001C70F37,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1806,28,30155C97D461A7C000F7C82F,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1803,43,30155C97D461A7C0010A2D48,Andet
24588 Strikhue gul,"Kass. af RETUR,MINIMU,afmeld",1,1791,3,30155C97D461A7C001489A39,Andet
24588 Strikhue gul,"Kass. af RETUR,MINIMU,afmeld",1,1791,8,30155C97D461A7C001489A6D,Andet
24588 Strikhue gul,"Kass. af RETUR,MINIMU,afmeld",1,1791,11,30155C97D461A7C001489A93,Andet
24588 Strikhue gul,"Kass. af RETUR,MINIMU,afmeld",1,1791,14,30155C97D461A7C001489AE9,Andet
24588 Strikhue gul,"Kass. af RETUR,MINIMU,afmeld",1,1791,7,30155C97D461A7C001489B1D,Andet
24588 Strikhue gul,"Kass. af RETUR,MINIMU,afmeld",1,1791,6,30155C97D461A7C001489B53,Andet
24588 Strikhue gul,"Kass. af RETUR,MINIMU,afmeld",1,1791,6,30155C97D461A7C001489B56,Andet
01873 Kasket I.hår m/net-hvid skyg,Alm.slid uden restværdi,1,1773,28,00D00976FB10,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1759,57,30155C97D461A7C000D5C92C,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1758,32,30155C97D461A7C0011A3DF1,Andet
01873 Kasket I.hår m/net-hvid skyg,Alm.slid uden restværdi,1,1755,17,00D009775BFA,Andet
23193 Nederdel Mind,Alm.slid uden restværdi,1,1755,63,30155C97D461A7C000E976C1,Andet
01873 Kasket I.hår m/net-hvid skyg,Alm.slid uden restværdi,1,1754,34,00D008C45B9E,Andet
01873 Kasket I.hår m/net-hvid skyg,Alm.slid uden restværdi,1,1754,21,00D0092CB1EA,Andet
01873 Kasket I.hår m/net-hvid skyg,Alm.slid uden restværdi,1,1754,17,00D00976DC2C,Andet
01873 Kasket I.hår m/net-hvid skyg,Alm.slid uden restværdi,1,1754,19,00D009780D94,Andet
01873 Kasket I.hår m/net-hvid skyg,Alm.slid uden restværdi,1,1754,32,30155C97D461A7C0012BE386,Andet
01873 Kasket I.hår m/net-hvid skyg,Alm.slid uden restværdi,1,1754,41,30155C97D461A7C0012BE47B,Andet
01873 Kasket I.hår m/net-hvid skyg,Alm.slid uden restværdi,1,1754,34,30155C97D461A7C0012BE50D,Andet
07112 Undertrøje Højhal L.Ærm Sort,Alm.slid uden restværdi,1,1754,112,300ED89F3350005FE252C894,Andet
12754 Cardigan m/kontras lady navy,BTS fejl uden restværdi,1,1754,2,30155C97D461A7C00072A1D0,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1736,22,30155C97D461A7C000A886BC,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1728,29,30155C97D461A7C0011A4993,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1722,11,30155C97D461A7C0011A3ABA,Andet
"29672 Softshell Galaxy, Sort/grå",BTS fejl uden restværdi,1,1722,0,00172390,Andet
"29672 Softshell Galaxy, Sort/grå",BTS fejl uden restværdi,1,1722,0,00172391,Andet
"29672 Softshell Galaxy, Sort/grå",BTS fejl uden restværdi,1,1722,0,00172402,Andet
"29672 Softshell Galaxy, Sort/grå",BTS fejl uden restværdi,1,1722,0,00172403,Andet
23658 Tunika da v/hals navy,Alm.slid uden restværdi,1,1715,58,30155C97D461A7C000C1D230,Andet
23188 Nederdel Cheans,Bortkommet med restværdi,1,1710,8,30155C97D461A7C0010A3357,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1702,25,30155C97D461A7C001C7D787,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1702,15,30155C97D461A7C001C7D83C,Andet
07044 Kasket Mdgrøn M/Net P/B,Misligholdt med restværdi,1,1702,21,30155C97D461A7C001C7D80F,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1701,16,30155C97D461A7C000EA9310,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1693,15,30155C97D461A7C001C7D741,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1688,16,30155C97D461A7C000EA88DF,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1687,47,30155C97D461A7C000EA8CA1,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1683,16,30155C97D461A7C001C7D750,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1683,13,30155C97D461A7C001C7D77F,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1683,15,30155C97D461A7C001C7D785,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1683,10,30155C97D461A7C001C7D795,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1683,16,30155C97D461A7C001C7D7E4,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1683,12,30155C97D461A7C001C7D8B4,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1668,19,30155C97D461A7C000EA9414,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,1,30155C97D461A7C002036F91,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,10,30155C97D461A7C002036FA4,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,18,30155C97D461A7C002036FD5,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,1,30155C97D461A7C002036FDB,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,1,30155C97D461A7C002036FE4,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,7,30155C97D461A7C002036FEF,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,2,30155C97D461A7C002037005,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,6,30155C97D461A7C00203708B,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,1,30155C97D461A7C002037090,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,11,30155C97D461A7C0020370DC,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,2,30155C97D461A7C0020370F8,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,5,30155C97D461A7C002037132,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,11,30155C97D461A7C002037136,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,1,30155C97D461A7C00203713F,Andet
13345 Halsedisse Kalmar mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,6,30155C97D461A7C002037144,Andet
13346 Hue Visby mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,30,30155C97D461A7C00203701E,Andet
13346 Hue Visby mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,31,30155C97D461A7C0020370BD,Andet
13346 Hue Visby mblå,"Kass. af RETUR,MINIMU,afmeld",1,1632,14,30155C97D461A7C0020370FE,Andet
23193 Nederdel Mind,Alm.slid uden restværdi,1,1629,53,30155C97D461A7C000E976BC,Andet
07044 Kasket Mdgrøn M/Net P/B,Misligholdt med restværdi,1,1628,15,30155C97D461A7C001489A56,Andet
07044 Kasket Mdgrøn M/Net P/B,Misligholdt med restværdi,1,1628,10,30155C97D461A7C001C7D967,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1626,33,30155C97D461A7C001C7DA88,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1624,15,30155C97D461A7C0011A473D,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1624,56,30155C97D461A7C0010A2BFB,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1609,24,30155C97D461A7C000C1CBC2,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1609,28,30155C97D461A7C001489A2D,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1609,20,30155C97D461A7C001489AE3,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1609,18,30155C97D461A7C001C7D939,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1609,21,30155C97D461A7C001C7D95A,Andet
07044 Kasket Mdgrøn M/Net P/B,Alm.slid uden restværdi,1,1609,24,30155C97D461A7C001C7D9A0,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1604,33,30155C97D461A7C000F82B02,Andet
23180 Tunika da m trykknap Ocean,Alm.slid uden restværdi,1,1603,86,30155C97D461A7C0011A4CEC,Andet
01873 Kasket I.hår m/net-hvid skyg,Alm.slid uden restværdi,1,1601,31,00D009774ECE,Andet
23180 Tunika da m trykknap Ocean,Bortkommet med restværdi,1,1598,27,30155C97D461A7C000EA8C12,Andet
